Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2002,2002,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2003,2003,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2004,2004,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2005,2005,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2006,2006,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2007,2007,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2008,2008,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2009,2009,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2010,2010,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2011,2011,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2012,2012,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2013,2013,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2014,2014,kg/ha,0,Fc,Calculated data
EF,Fertilizers,277,South Sudan,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2012,2012,kg/ha,0,Fc,Calculated data
EF,Fertilizers,277,South Sudan,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2013,2013,kg/ha,0,Fc,Calculated data
EF,Fertilizers,277,South Sudan,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2014,2014,kg/ha,0,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2002,2002,kg/ha,0.22,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2003,2003,kg/ha,0.25,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2004,2004,kg/ha,0.19,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2005,2005,kg/ha,0.14,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2006,2006,kg/ha,0.13,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2007,2007,kg/ha,0.16,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2008,2008,kg/ha,0.33,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2009,2009,kg/ha,0.29,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2010,2010,kg/ha,0.27,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2011,2011,kg/ha,0.21,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2012,2012,kg/ha,0.29,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2013,2013,kg/ha,0.32,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2014,2014,kg/ha,0.27,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2002,2002,kg/ha,0.43,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2003,2003,kg/ha,0.49,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2004,2004,kg/ha,0.54,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2005,2005,kg/ha,0.48,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2006,2006,kg/ha,0.14,Fc,Calculated data
