Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2003,2003,kg/ha,2.59,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2004,2004,kg/ha,3.09,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2005,2005,kg/ha,2.95,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2006,2006,kg/ha,3.45,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2007,2007,kg/ha,3.56,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2008,2008,kg/ha,3.35,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2009,2009,kg/ha,5.03,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2010,2010,kg/ha,4.94,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2011,2011,kg/ha,4.74,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2012,2012,kg/ha,3.6,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2013,2013,kg/ha,2.73,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,4.97,Fc,Calculated data
EF,Fertilizers,251,Zambia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2002,2002,kg/ha,15.42,Fc,Calculated data
EF,Fertilizers,251,Zambia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2003,2003,kg/ha,14.72,Fc,Calculated data
EF,Fertilizers,251,Zambia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2004,2004,kg/ha,20.77,Fc,Calculated data
EF,Fertilizers,251,Zambia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2005,2005,kg/ha,18.7,Fc,Calculated data
EF,Fertilizers,251,Zambia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2006,2006,kg/ha,16.15,Fc,Calculated data
EF,Fertilizers,251,Zambia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2007,2007,kg/ha,18.68,Fc,Calculated data
EF,Fertilizers,251,Zambia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2008,2008,kg/ha,17.24,Fc,Calculated data
EF,Fertilizers,251,Zambia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2009,2009,kg/ha,17.89,Fc,Calculated data
EF,Fertilizers,251,Zambia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2010,2010,kg/ha,22.59,Fc,Calculated data
EF,Fertilizers,251,Zambia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2011,2011,kg/ha,32.04,Fc,Calculated data
EF,Fertilizers,251,Zambia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2012,2012,kg/ha,23.39,Fc,Calculated data
EF,Fertilizers,251,Zambia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2013,2013,kg/ha,32.43,Fc,Calculated data
EF,Fertilizers,251,Zambia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,32.83,Fc,Calculated data
EF,Fertilizers,181,Zimbabwe,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2002,2002,kg/ha,18.86,Fc,Calculated data
EF,Fertilizers,181,Zimbabwe,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2003,2003,kg/ha,20.67,Fc,Calculated data
EF,Fertilizers,181,Zimbabwe,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2004,2004,kg/ha,13.23,Fc,Calculated data
EF,Fertilizers,181,Zimbabwe,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2005,2005,kg/ha,12.1,Fc,Calculated data
EF,Fertilizers,181,Zimbabwe,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2006,2006,kg/ha,14.41,Fc,Calculated data
EF,Fertilizers,181,Zimbabwe,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2007,2007,kg/ha,14,Fc,Calculated data
EF,Fertilizers,181,Zimbabwe,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2008,2008,kg/ha,11.16,Fc,Calculated data
EF,Fertilizers,181,Zimbabwe,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2009,2009,kg/ha,15.75,Fc,Calculated data
EF,Fertilizers,181,Zimbabwe,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2010,2010,kg/ha,17.2,Fc,Calculated data
EF,Fertilizers,181,Zimbabwe,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2011,2011,kg/ha,13.85,Fc,Calculated data
EF,Fertilizers,181,Zimbabwe,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2012,2012,kg/ha,12.98,Fc,Calculated data
EF,Fertilizers,181,Zimbabwe,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2013,2013,kg/ha,15.93,Fc,Calculated data
EF,Fertilizers,181,Zimbabwe,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,19.14,Fc,Calculated data
